"DATA","HORA","NATUREZA_ACIDENTE","SITUACAO","BAIRRO","AUTO","MOTO","CICLOM","CICLISTA","PEDESTRE","ONIBUS","CAMINHAO","VIATURA","OUTROS","VITIMAS","TEMPO_CLIMA","SINALIZACAO","CONDICAO_VIA","CONSERVACAO_VIA","MAO_DIRECAO","TIPO","ACIDENTE_VERIFICADO","RPA","REGIAO"
"2019-11-21","22:32:00","SEM VÍTIMA","FINALIZADA","TAMARINEIRA","3","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","3","NOROESTE"
"2019-11-22","04:33:00","COM VÍTIMA","FINALIZADA","SÃO JOSÉ","0","0","0","0","0","1","0","0","0","3","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","0",""
"2019-11-22","06:39:00","SEM VÍTIMA","FINALIZADA","APIPUCOS","1","0","0","0","0","1","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","3","NOROESTE"
"2019-11-22","06:48:00","COM VÍTIMA","FINALIZADA","IMBIRIBEIRA","2","0","0","0","0","0","0","0","0","4","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","6","SUL"
"2019-11-22","07:10:00","SEM VÍTIMA","FINALIZADA","SANTO ANTÔNIO","2","0","0","0","0","0","0","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","","","0",""
"2019-11-22","07:20:00","SEM VÍTIMA","FINALIZADA","CORDEIRO","3","0","0","0","0","0","0","0","0","0","Bom","Não existente","Seca","Perfeito estado","Dupla","","","4","OESTE"
"2019-11-22","07:23:00","SEM VÍTIMA","FINALIZADA","SÃO JOSÉ","0","1","0","0","0","1","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","0",""
"2019-11-22","07:30:00","SEM VÍTIMA","FINALIZADA","PINA","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","6","SUL"
"2019-11-22","07:36:00","SEM VÍTIMA","FINALIZADA","BARRO","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","5","SUDOESTE"
"2019-11-22","07:49:00","SEM VÍTIMA","FINALIZADA","BOA VIAGEM","4","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","6","SUL"
"2019-11-22","08:08:00","SEM VÍTIMA","FINALIZADA","ILHA DO LEITE","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","1","CENTRO"
"2019-11-22","08:26:00","SEM VÍTIMA","FINALIZADA","IPSEP","1","1","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","6","SUL"
"2019-11-22","08:29:00","SEM VÍTIMA","FINALIZADA","IMBIRIBEIRA","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","6","SUL"
"2019-11-22","09:16:00","SEM VÍTIMA","FINALIZADA","JARDIM SÃO PAULO","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","0",""
"2019-11-22","09:19:00","SEM VÍTIMA","FINALIZADA","BOA VIAGEM","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","6","SUL"
"2019-11-22","09:20:00","COM VÍTIMA","FINALIZADA","MADALENA","1","0","0","1","0","0","0","0","0","1","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","4","OESTE"
"2019-11-22","10:20:00","COM VÍTIMA","FINALIZADA","BOA VIAGEM","0","0","0","0","1","1","0","0","0","1","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","6","SUL"
"2019-11-22","10:20:00","SEM VÍTIMA","FINALIZADA","PARNAMIRIM","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","3","NOROESTE"
"2019-11-22","10:28:00","SEM VÍTIMA","FINALIZADA","TAMARINEIRA","1","1","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","3","NOROESTE"
"2019-11-22","10:29:00","SEM VÍTIMA","CANCELADA","CASA AMARELA","1","1","0","0","0","0","0","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","","","3","NOROESTE"
"2019-11-22","10:59:00","COM VÍTIMA","FINALIZADA","IPSEP","1","1","0","0","0","0","0","0","0","1","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","6","SUL"
"2019-11-22","11:21:00","SEM VÍTIMA","FINALIZADA","BOA VISTA","1","0","0","0","0","1","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","1","CENTRO"
"2019-11-22","11:24:00","SEM VÍTIMA","FINALIZADA","CORDEIRO","2","0","0","0","0","0","0","0","0","0","Bom","OUTROS","Seca","Perfeito estado","Dupla","","","4","OESTE"
"2019-11-22","11:30:00","COM VÍTIMA","CANCELADA","CAXANGÁ","0","0","0","0","0","0","0","0","0","1","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","","","0",""
"2019-11-22","11:44:00","SEM VÍTIMA","FINALIZADA","IBURA","0","0","0","0","0","1","1","0","0","0","Bom","Incompleta","Seca","Perfeito estado","Dupla","","","6","SUL"
"2019-11-22","11:52:00","COM VÍTIMA","CANCELADA","CASA AMARELA","1","1","0","0","0","0","0","0","0","1","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","","","3","NOROESTE"
"2019-11-22","12:27:00","COM VÍTIMA","FINALIZADA","MACAXEIRA","1","0","0","0","0","0","1","0","0","2","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","3","NOROESTE"
"2019-11-22","13:12:00","COM VÍTIMA","FINALIZADA","BOA VISTA","1","1","0","0","0","0","0","0","0","1","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","1","CENTRO"
"2019-11-22","13:38:00","SEM VÍTIMA","FINALIZADA","IMBIRIBEIRA","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","6","SUL"
"2019-11-22","13:46:00","SEM VÍTIMA","FINALIZADA","AFOGADOS","3","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","5","SUDOESTE"
"2019-11-22","13:57:00","SEM VÍTIMA","FINALIZADA","BOA VIAGEM","1","0","0","0","0","1","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","6","SUL"
"2019-11-22","14:03:00","COM VÍTIMA","FINALIZADA","ROSARINHO","1","1","0","0","0","0","0","0","0","1","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","2","NORTE"
"2019-11-22","14:12:00","SEM VÍTIMA","FINALIZADA","BAIRRO DO RECIFE","3","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","0",""
"2019-11-22","14:18:00","COM VÍTIMA","FINALIZADA","CAMPO GRANDE","1","1","0","0","0","0","0","0","0","1","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","2","NORTE"
"2019-11-22","14:35:00","SEM VÍTIMA","FINALIZADA","SANTO AMARO","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","1","CENTRO"
"2019-11-22","15:35:00","SEM VÍTIMA","FINALIZADA","BOA VISTA","1","0","0","0","0","1","0","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","","","1","CENTRO"
"2019-11-22","15:44:00","SEM VÍTIMA","FINALIZADA","AREIAS","2","0","0","0","0","0","0","0","0","0","Bom","Não existente","Seca","Perfeito estado","Única","","","5","SUDOESTE"
"2019-11-22","15:55:00","SEM VÍTIMA","FINALIZADA","SANTO ANTÔNIO","1","0","0","0","0","1","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","0",""
"2019-11-22","15:59:00","SEM VÍTIMA","FINALIZADA","CABANGA","1","0","0","0","0","1","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","1","CENTRO"
"2019-11-22","16:08:00","SEM VÍTIMA","FINALIZADA","BARRO","2","0","0","0","0","0","1","0","0","0","Bom","Perfeito estado","Seca","OUTROS","Dupla","","","5","SUDOESTE"
"2019-11-22","16:41:00","SEM VÍTIMA","FINALIZADA","COHAB","1","0","0","0","0","1","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","6","SUL"
"2019-11-22","17:23:00","SEM VÍTIMA","FINALIZADA","SANTO AMARO","2","0","0","0","0","0","0","0","0","0","Bom","Incompleta","Seca","Mal conservada","Dupla","","","1","CENTRO"
"2019-11-22","17:23:00","SEM VÍTIMA","FINALIZADA","IPSEP","1","0","0","0","0","0","1","0","0","0","Bom","Não existente","Seca","Perfeito estado","Única","","","6","SUL"
"2019-11-22","17:48:00","COM VÍTIMA","FINALIZADA","IMBIRIBEIRA","1","0","0","0","0","1","0","0","0","1","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","6","SUL"
"2019-11-22","18:15:00","COM VÍTIMA","FINALIZADA","MADALENA","1","1","0","0","0","0","0","0","0","1","Bom","Perfeito estado","Seca","Mal conservada","Única","","","4","OESTE"
"2019-11-22","18:28:00","SEM VÍTIMA","CANCELADA","PINA","2","0","0","0","0","0","0","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","","","6","SUL"
"2019-11-22","18:33:00","SEM VÍTIMA","FINALIZADA","OUTROS","1","0","0","0","0","1","0","0","0","0","Bom","Incompleta","Seca","Perfeito estado","Dupla","","","0",""
"2019-11-22","18:40:00","COM VÍTIMA","FINALIZADA","VASCO DA GAMA","1","1","0","0","0","0","0","0","0","1","Bom","OUTROS","Seca","Perfeito estado","Dupla","","","3","NOROESTE"
"2019-11-22","19:08:00","COM VÍTIMA","CANCELADA","ENGENHO DO MEIO","1","1","0","0","0","0","0","0","0","1","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","","","4","OESTE"
"2019-11-22","19:35:00","SEM VÍTIMA","CANCELADA","BOA VIAGEM","2","0","0","0","0","0","0","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","","","6","SUL"
"2019-11-22","19:31:00","SEM VÍTIMA","FINALIZADA","ILHA JOANA BEZERRA","1","1","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","1","CENTRO"
"2019-11-22","20:22:00","SEM VÍTIMA","FINALIZADA","BOA VIAGEM","1","0","0","0","0","1","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","6","SUL"
"2019-11-22","20:56:00","SEM VÍTIMA","CANCELADA","NOVA DESCOBERTA","1","0","0","0","0","1","0","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","","","3","NOROESTE"
"2019-11-22","21:35:00","SEM VÍTIMA","FINALIZADA","SANTO AMARO","3","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","1","CENTRO"
"2019-11-23","05:07:00","SEM VÍTIMA","FINALIZADA","DERBY","1","0","0","0","0","0","0","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","","","3","NOROESTE"
"2019-11-23","07:38:00","SEM VÍTIMA","FINALIZADA","BOA VIAGEM","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","6","SUL"
"2019-11-23","08:15:00","SEM VÍTIMA","FINALIZADA","CAÇOTE","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","0",""
"2019-11-23","09:24:00","COM VÍTIMA","FINALIZADA","IMBIRIBEIRA","1","1","0","0","0","0","0","0","0","2","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","6","SUL"
"2019-11-23","10:28:00","SEM VÍTIMA","FINALIZADA","BOA VISTA","1","0","0","0","0","0","1","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","1","CENTRO"
"2019-11-23","10:33:00","SEM VÍTIMA","FINALIZADA","AFOGADOS","3","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","5","SUDOESTE"
"2019-11-23","10:42:00","SEM VÍTIMA","CANCELADA","IMBIRIBEIRA","1","0","0","0","0","0","1","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","","","6","SUL"
"2019-11-23","10:44:00","SEM VÍTIMA","FINALIZADA","BOA VISTA","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","1","CENTRO"
"2019-11-23","11:15:00","SEM VÍTIMA","FINALIZADA","AFOGADOS","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","5","SUDOESTE"
"2019-11-23","11:15:00","SEM VÍTIMA","FINALIZADA","MADALENA","2","0","0","0","0","0","0","0","1","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","4","OESTE"
"2019-11-23","11:17:00","SEM VÍTIMA","PENDENTE","ESTÂNCIA","2","0","0","0","0","0","0","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","","","0",""
"2019-11-23","11:28:00","SEM VÍTIMA","FINALIZADA","OUTROS","3","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","0",""
"2019-11-23","11:39:00","SEM VÍTIMA","FINALIZADA","AREIAS","1","1","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","5","SUDOESTE"
"2019-11-23","12:50:00","SEM VÍTIMA","DUPLICIDADE","TORRE","1","1","0","0","0","0","0","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","","","4","OESTE"
"2019-11-23","13:01:00","COM VÍTIMA","FINALIZADA","TORRE","1","1","0","0","0","0","0","0","0","1","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","4","OESTE"
"2019-11-23","13:35:00","SEM VÍTIMA","FINALIZADA","ROSARINHO","1","0","0","0","0","1","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","2","NORTE"
"2019-11-23","14:22:00","SEM VÍTIMA","FINALIZADA","SÃO JOSÉ","1","1","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","0",""
"2019-11-23","14:35:00","SEM VÍTIMA","FINALIZADA","BOA VIAGEM","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","6","SUL"
"2019-11-23","14:38:00","SEM VÍTIMA","FINALIZADA","ROSARINHO","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","2","NORTE"
"2019-11-23","14:48:00","SEM VÍTIMA","FINALIZADA","TEJIPIÓ","1","0","0","0","0","0","0","0","0","0","Bom","OUTROS","Seca","Perfeito estado","Dupla","","","0",""
"2019-11-23","15:45:00","SEM VÍTIMA","FINALIZADA","ENCRUZILHADA","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","OUTROS","OUTROS","Dupla","","","2","NORTE"
"2019-11-23","16:14:00","SEM VÍTIMA","FINALIZADA","DERBY","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","3","NOROESTE"
"2019-11-23","16:43:00","SEM VÍTIMA","FINALIZADA","BOA VIAGEM","1","1","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","6","SUL"
"2019-11-23","17:21:00","SEM VÍTIMA","FINALIZADA","MADALENA","1","0","0","0","0","1","0","0","0","0","Bom","Perfeito estado","OUTROS","OUTROS","Única","","","4","OESTE"
"2019-11-23","19:00:00","SEM VÍTIMA","FINALIZADA","DERBY","1","0","0","0","0","1","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","3","NOROESTE"
"2019-11-23","20:20:00","SEM VÍTIMA","FINALIZADA","TORRE","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","4","OESTE"
"2019-11-23","20:49:00","SEM VÍTIMA","FINALIZADA","SOLEDADE","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","1","CENTRO"
"2019-11-23","21:56:00","SEM VÍTIMA","FINALIZADA","BOA VIAGEM","2","0","0","0","0","1","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","6","SUL"
"2019-11-23","23:25:00","COM VÍTIMA","FINALIZADA","PRADO","1","0","0","1","0","0","0","0","0","1","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","4","OESTE"
"2019-11-24","00:43:00","COM VÍTIMA","FINALIZADA","IMBIRIBEIRA","1","0","0","0","0","1","0","0","0","1","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","6","SUL"
"2019-11-24","07:04:00","SEM VÍTIMA","FINALIZADA","AFOGADOS","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","5","SUDOESTE"
"2019-11-24","07:39:00","SEM VÍTIMA","FINALIZADA","CORDEIRO","1","0","0","0","0","0","0","0","0","0","Bom","Não existente","Seca","Perfeito estado","Dupla","","","4","OESTE"
"2019-11-24","08:27:00","COM VÍTIMA","FINALIZADA","SÃO JOSÉ","1","1","0","0","0","0","0","0","0","1","Bom","Não existente","Seca","Perfeito estado","Única","","","0",""
"2019-11-24","10:42:00","COM VÍTIMA","FINALIZADA","IBURA","1","1","0","0","0","0","0","0","0","1","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","6","SUL"
"2019-11-24","11:44:00","SEM VÍTIMA","CANCELADA","CAXANGÁ","2","0","0","0","0","0","0","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","","","0",""
"2019-11-24","12:24:00","SEM VÍTIMA","FINALIZADA","OUTROS","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","0",""
"2019-11-24","12:32:00","SEM VÍTIMA","FINALIZADA","BOMBA DO HEMETÉRIO","2","0","0","0","0","0","0","0","0","0","Bom","Não existente","Seca","Perfeito estado","Dupla","","","0",""
"2019-11-24","13:37:00","COM VÍTIMA","FINALIZADA","IMBIRIBEIRA","0","1","0","1","0","0","0","0","0","2","Bom","Não existente","Seca","Perfeito estado","Única","","","6","SUL"
"2019-11-24","14:04:00","SEM VÍTIMA","FINALIZADA","IMBIRIBEIRA","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","6","SUL"
"2019-11-24","14:50:00","SEM VÍTIMA","FINALIZADA","PRADO","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","4","OESTE"
"2019-11-24","16:00:00","COM VÍTIMA","FINALIZADA","SÃO JOSÉ","2","0","0","0","0","0","0","0","0","2","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","0",""
"2019-11-24","16:12:00","SEM VÍTIMA","FINALIZADA","IMBIRIBEIRA","3","0","0","0","0","0","0","0","0","0","Bom","Não existente","Seca","Perfeito estado","Dupla","","","6","SUL"
"2019-11-24","16:33:00","COM VÍTIMA","FINALIZADA","CORDEIRO","1","1","0","0","0","0","0","0","0","1","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","4","OESTE"
"2019-11-24","19:26:00","COM VÍTIMA","FINALIZADA","ÁGUA FRIA","1","0","0","0","1","0","0","0","0","1","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","0",""
"2019-11-24","20:20:00","COM VÍTIMA","FINALIZADA","ÁGUA FRIA","1","1","0","0","0","0","0","0","0","1","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","0",""
"2019-11-24","20:46:00","SEM VÍTIMA","CANCELADA","AREIAS","2","0","0","0","0","0","0","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","","","5","SUDOESTE"
"2019-11-24","22:48:00","COM VÍTIMA","FINALIZADA","AFLITOS","1","1","0","0","0","0","0","0","0","1","Bom","Incompleta","Seca","Mal iluminada","Única","","","3","NOROESTE"
"2019-11-25","04:51:00","SEM VÍTIMA","FINALIZADA","ESTÂNCIA","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","0",""
"2019-11-25","06:24:00","SEM VÍTIMA","FINALIZADA","DOIS IRMÃOS","1","1","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","0",""
"2019-11-25","06:30:00","SEM VÍTIMA","FINALIZADA","VÁRZEA","1","0","0","0","0","0","1","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","0",""
"2019-11-25","06:50:00","SEM VÍTIMA","FINALIZADA","AFOGADOS","0","1","0","1","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","5","SUDOESTE"
"2019-11-25","07:26:00","SEM VÍTIMA","CANCELADA","TORRÕES","2","0","0","0","0","0","0","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","","","0",""
"2019-11-25","08:38:00","SEM VÍTIMA","FINALIZADA","SANTO AMARO","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","1","CENTRO"
"2019-11-25","08:40:00","COM VÍTIMA","FINALIZADA","CORDEIRO","1","1","0","0","0","0","0","0","0","1","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","4","OESTE"
"2019-11-25","09:17:00","COM VÍTIMA","FINALIZADA","IMBIRIBEIRA","0","1","0","0","1","0","0","0","0","2","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","6","SUL"
"2019-11-25","09:24:00","SEM VÍTIMA","FINALIZADA","BOA VIAGEM","1","0","0","0","0","1","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","6","SUL"
"2019-11-25","10:06:00","SEM VÍTIMA","FINALIZADA","DERBY","1","1","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","3","NOROESTE"
"2019-11-25","10:16:00","SEM VÍTIMA","FINALIZADA","BOA VIAGEM","1","0","0","0","0","0","1","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","6","SUL"
"2019-11-25","10:25:00","SEM VÍTIMA","FINALIZADA","DOIS UNIDOS","1","0","0","0","0","1","0","0","0","0","Bom","Incompleta","Seca","Perfeito estado","Dupla","","","2","NORTE"
"2019-11-25","10:30:00","SEM VÍTIMA","FINALIZADA","CORDEIRO","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","4","OESTE"
"2019-11-25","10:41:00","SEM VÍTIMA","FINALIZADA","BOA VIAGEM","2","0","0","0","0","0","0","0","0","0","Bom","Incompleta","Seca","Mal conservada","Única","","","6","SUL"
"2019-11-25","10:44:00","SEM VÍTIMA","FINALIZADA","TAMARINEIRA","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","3","NOROESTE"
"2019-11-25","11:00:00","SEM VÍTIMA","FINALIZADA","BOA VIAGEM","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","6","SUL"
"2019-11-25","11:15:00","SEM VÍTIMA","FINALIZADA","VÁRZEA","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","0",""
"2019-11-25","11:24:00","SEM VÍTIMA","FINALIZADA","AREIAS","2","0","0","0","0","0","0","0","0","0","Bom","OUTROS","Seca","Perfeito estado","Dupla","","","5","SUDOESTE"
"2019-11-25","11:51:00","SEM VÍTIMA","FINALIZADA","AFOGADOS","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","5","SUDOESTE"
"2019-11-25","12:29:00","SEM VÍTIMA","FINALIZADA","IPUTINGA","2","0","0","0","0","0","0","0","0","0","Bom","Não existente","Seca","Perfeito estado","Dupla","","","4","OESTE"
"2019-11-25","12:37:00","SEM VÍTIMA","FINALIZADA","SANTO AMARO","3","1","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","1","CENTRO"
"2019-11-25","13:03:00","SEM VÍTIMA","FINALIZADA","TEJIPIÓ","0","0","0","0","0","1","1","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","0",""
"2019-11-25","14:15:00","SEM VÍTIMA","FINALIZADA","BOA VIAGEM","1","0","0","0","0","1","0","0","0","0","Bom","Não existente","Seca","Perfeito estado","Única","","","6","SUL"
"2019-11-25","14:25:00","SEM VÍTIMA","FINALIZADA","JIQUIÁ","2","0","0","0","0","0","0","0","0","0","Bom","Ilegível","Seca","Mal conservada","Dupla","","","0",""
"2019-11-25","14:55:00","SEM VÍTIMA","FINALIZADA","IMBIRIBEIRA","1","0","0","0","0","0","1","0","0","0","Bom","Não existente","Seca","Perfeito estado","Única","","","6","SUL"
"2019-11-25","15:19:00","SEM VÍTIMA","FINALIZADA","BOA VIAGEM","2","0","0","0","0","0","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","6","SUL"
"2019-11-25","15:30:00","SEM VÍTIMA","FINALIZADA","JARDIM SÃO PAULO","1","0","0","0","0","0","1","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","0",""
"2019-11-25","15:50:00","SEM VÍTIMA","CANCELADA","ESPINHEIRO","1","0","0","0","0","0","0","1","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","","","3","NOROESTE"
"2019-11-25","16:39:00","COM VÍTIMA","FINALIZADA","AFOGADOS","1","1","0","0","0","0","0","0","0","1","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","5","SUDOESTE"
"2019-11-25","16:43:00","SEM VÍTIMA","FINALIZADA","IPUTINGA","2","0","0","0","0","0","0","0","0","0","Bom","OUTROS","Seca","Perfeito estado","Única","","","4","OESTE"
"2019-11-25","17:39:00","COM VÍTIMA","CANCELADA","MANGUEIRA","1","1","0","0","0","0","0","0","0","1","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","","","5","SUDOESTE"
"2019-11-25","18:32:00","SEM VÍTIMA","FINALIZADA","ESTÂNCIA","1","0","0","0","0","1","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Dupla","","","0",""
"2019-11-25","18:43:00","SEM VÍTIMA","FINALIZADA","OUTROS","1","0","0","0","0","1","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","0",""
"2019-11-25","18:54:00","SEM VÍTIMA","FINALIZADA","DERBY","1","0","0","0","0","1","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","3","NOROESTE"
"2019-11-25","19:02:00","SEM VÍTIMA","FINALIZADA","PARNAMIRIM","2","0","0","0","0","0","0","0","0","0","Bom","Incompleta","Seca","Perfeito estado","Única","","","3","NOROESTE"
"2019-11-25","19:21:00","SEM VÍTIMA","FINALIZADA","SAN MARTIN","0","1","0","0","0","1","0","0","0","0","Bom","Não existente","Seca","OUTROS","Dupla","","","5","SUDOESTE"
"2019-11-25","19:51:00","SEM VÍTIMA","FINALIZADA","BOA VIAGEM","1","0","0","0","0","1","0","0","0","0","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","6","SUL"
"2019-11-25","19:52:00","COM VÍTIMA","FINALIZADA","IMBIRIBEIRA","1","1","0","0","0","0","0","0","0","1","Bom","Perfeito estado","Seca","Perfeito estado","Única","","","6","SUL"
